,,1,2,3,4,5,6,7,8,9,10,11,12
A,Content,Std-1,Std-1,Std-1,Unkn-1,Unkn-1,Unkn-1,Unkn-9,Unkn-9,Unkn-9,Unkn-17,Unkn-17,Unkn-17
A,Sample,,,,,,,,,,,,
A,Cq,9.97420765387311,9.42720161047962,9.31928387891332,21.1466758738425,21.1549627085426,21.0982337586096,20.7217583313627,21.0465807519522,20.8683135023069,21.2544704133156,21.3041786113746,21.4156804262443
A,copy number,365000000,365000000,365000000,170996.473219671,170069.470969641,176517.41990255,225964.212070243,182600.819547198,205252.443042624,159322.87611208,154211.596197407,143334.874629214
B,Content,Std-2,Std-2,Std-2,Unkn-2,Unkn-2,Unkn-2,Unkn-10,Unkn-10,Unkn-10,Unkn-18,Unkn-18,Unkn-18
B,Sample,,,,,,,,,,,,
B,Cq,13.0135560485693,12.8880928633376,12.951491959731,18.2911791750381,18.7888565344402,18.4338971402418,20.5958922259595,20.3607977887398,20.5659544673406,19.6564851908054,19.5892968680429,19.7532988798826
B,copy number,36500000,36500000,36500000,1112947.00559312,802959.827904528,1013482.65402219,245412.675276851,286333.260706721,250279.800010508,454485.136930162,474963.90927079,426519.5534555
C,Content,Std-3,Std-3,Std-3,Unkn-3,Unkn-3,Unkn-3,Unkn-11,Unkn-11,Unkn-11,Unkn-19,Unkn-19,Unkn-19
C,Sample,,,,,,,,,,,,
C,Cq,16.4308162184623,16.1380255010516,16.3912689847082,17.6921087120387,17.5925538509693,17.694182527208,19.8656622789117,19.8739478327417,19.8722031428065,19.2960887358896,19.1679605338446,19.2805470881444
C,copy number,3650000,3650000,3650000,1648695.66841396,1759957.39302232,1646454.36837429,396212.645339989,394065.037321673,394516.289719255,575693.230185979,626170.90945021,581592.36979172
D,Content,Std-4,Std-4,Std-4,Unkn-4,Unkn-4,Unkn-4,Unkn-12,Unkn-12,Unkn-12,Unkn-20,Unkn-20,Unkn-20
D,Sample,,,,,,,,,,,,
D,Cq,20.057901719911,20.0841046358114,20.1870078120235,18.5731088383021,18.578749569434,18.5852361741598,19.7120441770709,19.594655838425,19.5456173692994,19.1923524307605,19.2465916701821,19.3175597859168
D,copy number,365000,365000,365000,925032.596212449,921616.1544236,917702.984618252,438219.581385187,473297.185354935,488769.650958417,616231.662585189,594691.976851178,567641.774079546
E,Content,Std-5,Std-5,Std-5,Unkn-5,Unkn-5,Unkn-5,Unkn-13,Unkn-13,Unkn-13,Unkn-21,Unkn-21,Unkn-21
E,Sample,,,,,,,,,,,,
E,Cq,23.43589516601,23.4958043325927,23.2316210760564,21.7872975406237,22.0220859761315,21.8044296906532,24.2130794609973,24.2780615152481,24.2275418868315,20.3825275607228,20.3700061886496,20.5109055062812
E,copy number,36500,36500,36500,112326.917031378,96293.3299086261,111071.631652117,22877.8745705553,21923.1664549874,22661.8599200618,282280.786814932,284608.893378539,259482.698808418
F,Content,Std-6,Std-6,Std-6,Unkn-6,Unkn-6,Unkn-6,Unkn-14,Unkn-14,Unkn-14,Unkn-22,Unkn-22,Unkn-22
F,Sample,,,,,,,,,,,,
F,Cq,27.0347438872369,26.9199868418526,26.8623798395844,19.2721301530578,19.2629751996983,19.2724830254946,18.3266444864513,18.5197111830238,18.3858062179575,19.7318593541703,20.0524282263165,19.9964093413912
F,copy number,3650,3650,3650,584812.377996164,588334.968975786,584677.02469564,1087354.01040766,958008.167916001,1045963.88193,432560.380695784,350527.07632406,363647.405988069
G,Content,Std-7,Std-7,Std-7,Unkn-7,Unkn-7,Unkn-7,Unkn-15,Unkn-15,Unkn-15,Unkn-23,Unkn-23,Unkn-23
G,Sample,,,,,,,,,,,,
G,Cq,30.9121132983937,30.7853970378312,30.2648414734142,19.420513599106,19.3887428430161,19.2693898620924,17.480548679093,17.638766629178,17.5451126136026,19.3222293156513,19.3542070503463,19.5696949569459
G,copy number,365,365,365,530572.067155321,541745.589810523,585864.554132595,1894134.06329585,1707406.14615097,1815588.55723554,565905.703627064,554158.633393977,481110.56629095
H,Content,NTC,NTC,NTC,Unkn-8,Unkn-8,Unkn-8,Unkn-16,Unkn-16,Unkn-16,Unkn-24,Unkn-24,Unkn-24
H,Sample,,,,,,,,,,,,
H,Cq,35.5636758551243,35.0468188114854,34.0225873876847,19.2403854222962,19.2254783945505,19.0850698328202,20.2016578515959,20.2295824649251,20.2086398420633,19.218155271813,19.3072159285474,19.3048182652514
H,copy number,NaN,NaN,NaN,597117.97435882,602985.583105368,661160.927437461,317839.839587347,312070.73056924,316387.466297101,605889.148439989,571506.475344423,572406.046962307
